"COMPANYNUMBER","EQUIPMENTNUMBER","DESC25A","DESC25B","DESC25C","SERIALNUMBER","MODELNO","EQUIPSTATCDE","DEPARTMENTNO","ITEMCLASS","JOBNUMBER","WHSE","MODELYR"
1,"73301","MQ RAMMER","MTX60HD","","D8029","","5",2,708,"300970","",2019
1,"73311","MQ RAMMER","MTX60HD","","D8039","","5",2,708,"300970","",2019
1,"73321","GRUNDOMAT","2.5 IN","","P65723S13498","","5",82,778,"308970","",2019
1,"73331","GRUNDOMAT","2.5 IN","","P65723S13500","","5",82,778,"308970","",2019
1,"73341","GRUNDOMAT","2.5 IN","","P65716S12358","","5",82,778,"308970","",2019
1,"73351","MQ RAMMER","MTX60HD","","D8077","","5",82,708,"308970","",2019
1,"73361","MQ RAMMER","MTX60HD","","D6372","","5",2,708,"300970","",2019
1,"20821","INTERNATIONAL","7400","","3HAWHTAT1JL427491","70000","5",82,241,"308970","",2018
1,"73371","MQ RAMMER","MTX60HD","","D5509","","5",82,708,"308970","",2019
1,"20831","INTERNATIONAL","7400","","3HAWHTAT3JL427492","70000","5",52,241,"305970","TAHOE",2018
1,"20841","KENWORTH","T270","","2NKHHM6X4JM189147","26000","5",22,240,"302970","",2018
1,"20851","KENWORTH","T270","","2NKHHM6X9JM189144","26000","5",22,240,"302970","",2018
1,"73381","MULTIQUIP MIKASA","MTX 70","","D4390","","5",42,708,"304970","",2019
1,"73391","MULTIQUIP MIKASA","MTX 70","","D6081","","5",42,708,"304970","",2019
1,"73401","MULTIQUIP MIKASA","MTX 70","","D4384","","5",42,708,"304970","",2019
1,"16730","FORD","EXPLORER","XLT","1FM5K7D81KGA60772","","5",92,100,"309970","",2019
1,"37620","JOHN DEERE","410L","","1T0410LXEJF333961","","5",22,310,"302970","",2018
1,"73411","MQ RAMMER","MT 65","","R6194","","5",32,708,"303970","",2019
1,"73421","GRUNDOMAT 110 P","","","P110719S5940","","5",32,778,"303970","",2019
1,"73431","GRUNDOMAT 55P","","","P55832S10567","","5",32,778,"303970","",2019
1,"73441","GRUNDOMAT 55P","","","P55832S10568","","5",32,778,"303970","",2019
1,"20861","FORD","F450 XL","","1FDUF4GT3KDA03473","26000","5",52,205,"305970","TAHOE",2019
1,"20871","FORD","F450","","1FDUF4GT5KDA07363","26000","5",32,205,"303970","",2019
1,"64790","HAMM","HD12VV","","WGH0H230JHAA01735","","5",42,631,"304970","",2018
1,"20881","FORD","F450 XL","","1FDUF4GT3KDA10861","26000","5",32,205,"303970","",2019
1,"64800","CASE","586G","","JJGN580GJBC548077","","5",102,660,"310970","",2011
1,"73451","MQ RAMMER","","","D8076","","5",12,708,"301970","",2019
1,"20891","FORD","F450 XL","With Compressor # 58670","1FDUF4GT1KDA07375","26000","5",112,205,"311970","",2019
1,"58650","UTILITY ROTAIR","185 CFM T4F","TRK # 20861","C42052","","5",32,500,"303970","",0
1,"58660","UTILITY ROTAIR","185 CFM T4F","TRK # 20871","C42053","","5",32,500,"303970","",0
1,"58670","UTILITY ROTAIR","185CFM T4F","TRK # 20891","C42057","","5",112,500,"311970","",0
1,"58680","UTILITY ROTAIR","185CFM T4F","TRK # 20881","C42060","","5",32,500,"303970","",0
1,"58690","UTILITY ROTAIR","185 CFM T4F","","C42111","","5",12,500,"301970","",0
1,"58700","UTILITY ROTAIR","185CFM T4F","","C42112","","5",92,500,"309970","",0
1,"16740","FORD","EXPEDITION","","1FMJK1JT5HEA28738","","5",2,100,"300970","GULZO",2017
1,"37630","DITCH WITCH","C30X","","DWPC30XAEK0000507","","5",32,340,"303970","",2019
1,"20901","FORD","F450 XL","","1FDUF4GT7KDA07364","26000","5",12,205,"301970","",2019
1,"20911","FORD","F450 XL","","1FDUF4GT5KEC98926","26000","5",92,205,"309970","",2019
1,"16750","TOYOTA","TACOMA","","5TFRX5GN0KX148838","3980","5",22,105,"302970","",2019
1,"16760","TOYOTA","TACOMA","","5TFRX5GN1KX144717","3980","5",22,105,"302970","",2019
1,"16770","FORD","F150","","1FTEX1CB5KKC91753","4274","5",22,110,"302970","",2019
1,"16780","FORD","F150","","1FTEX1CB1KKC91751","4274","5",22,110,"302970","",2019
1,"49210","CARRY-ON TRAILER","UTILITY LANDSCAPE","","4YMBU0911JN025869","550","5",32,401,"303970","",2018
1,"37640","CASE","580L EXT","","JJG0305294","","7",2,0,"300970","",2000
1,"20921","FORD","F450 XL","","1FDUF4GT9KDA07365","25999","5",12,205,"301970","",2019
1,"73461","MQ RAMMER","MTX60HD","","D8074","","5",32,708,"303970","",2019
1,"73471","MQ RAMMER","MTX60HD","","D6715","","5",32,708,"303970","",2019
1,"16790","FORD","F150","XL 4X2","1FTEX1CB7KKC91754","4274","5",112,110,"311970","",2019
1,"16800","TOYOTA","TACOMA","","5TFRX5GN0KX148466","3980","5",122,105,"312970","",2019
1,"16810","TOYOTA","TACOMA","","5TFRX5GN7KX149839","3980","5",92,105,"309970","",2019
1,"16820","TOYOTA","TACOMA","","5FTRX5GN8KX149462","3980","5",122,105,"312970","",2019
1,"16830","TOYOTA","TACOMA","","5TFRX5GN4KX148793","3980","5",122,105,"312970","",2019
1,"16840","CHEVROLET","TRAVERSE","","1GNERKKW1KJ221202","","7",2,100,"300970","",2019
1,"73481","GRUNDOMAT","75 P BASIC PKG","","P75905S21578","","5",52,778,"305970","",2019
1,"73491","MILT QUIP","MC 12 PH","","L1661105","","5",92,704,"309970","",2017
1,"20931","FORD","F450 XL","","1FDUF4GT1JEC47518","26000","5",32,205,"303970","",2018
1,"16850","TOYOTA","TACOMA","","5TFRX5GN8KX150398","3980","5",122,105,"312970","",2019
1,"16860","TOYOTA","TACOMA","","5TFRX5GN0KX150556","3980","5",82,105,"308970","",2019
1,"16870","FORD","F150","","1FTEX1EP5JKF37708","4664","5",82,120,"308970","",2019
1,"37650","JOHN DEERE","17G","","1FF017GXJKK228675","","5",2,320,"300970","",2019
1,"20941","FORD","F450 XL","With Compressor # 58730","1FDUF4GT7KDA05727","25999","5",112,205,"311970","",2019
1,"58710","UTILITY ROTAIR 185CFM T4F","DS185T4F","","C42116","","5",12,500,"301970","",2019
1,"58720","ULTITY ROTAIR 185CFM T4F","DS185T4F","","C42119","","5",32,500,"303970","",2019
1,"16880","TOYOTA","TACOMA","","5TFRX5GN0KX151691","3980","5",122,105,"312970","OOS",2019
1,"16890","TOYOTA","TACOMA","","5TFRX5GN1KX152347","3980","5",42,105,"304970","",2019
1,"16900","TOYOTA","TACOMA","","5TFRX5GN2KX152485","3980","5",122,105,"312970","OOS",2019
1,"16910","TOYOTA","TACOMA","","5TFRX5GN6KX151842","3980","5",32,105,"303970","",2019
1,"73510","MCELROY 6IN - 8IN","PIT BULL AT805505","","C92261","","5",82,733,"308970","",2019
1,"90360","C70 MFP 70PPM","COLOR XC702","","EZB111313","","5",82,990,"308970","",2019
1,"90370","C70 MFP 70PPM","COLOR XC702","","E2B111607","","5",32,990,"303970","",2019
1,"20951","FORD","F450 XL","","1FDUF4GT6JEC49314","15000","5",112,205,"311970","",2018
1,"20961","INTERNATIONAL","HV507 SFA","","3HAEDTAN2LL864797","54999","5",22,211,"302970","",2020
1,"20971","INTERNATIONAL","HV507 SFA","","3HAEDTAN4LL864798","54999","5",22,211,"302970","",2020
1,"20981","INTERNATIONAL","HV507 SFA","","3HAEDTAN6LL864799","54999","5",22,211,"302970","",2020
1,"64810","TRIME/ECO-LIGHT EL1250","LIGHT TOWER","","160190002","","5",62,690,"306970","",2018
1,"20991","FORD","F450 XL","","1FDUF4GT2KDA08129","26000","5",92,205,"309970","",2019
1,"21001","FORD","F450","With Compressor # 58760","1FDUF4GT7KDA08126","26000","5",112,205,"311970","",2019
1,"73501","MQ RAMMER","MTX60","","E1622","","5",2,708,"300970","",2019
1,"73511","MQ RAMMER","MTX60","","E1886","","5",2,708,"300970","",2019
1,"73521","MQ RAMMER","MTX60","","E1887","","5",2,708,"300970","",2019
1,"73531","MQ RAMMER","MTX60","","E1915","","5",2,708,"300970","",2019
1,"73541","MQ RAMMER","MTX60","","E1916","","5",2,708,"300970","",2019
1,"73551","MQ RAMMER","MTX60","","E1921","","5",2,708,"300970","",2019
1,"64820","MILLER","MILLER LEGEND","","LC125931","","5",102,651,"310970","",0
1,"37660","JOHN DEERE","26G","","1FF026GXPJK264112","","4",12,320,"301970","OOS",2019
1,"37670","JOHN DEERE","26G","","1FF026GXVJK264116","","4",12,320,"301970","OOS",2019
1,"37680","JOHN DEERE","26G","","1FF026GXCJK264292","","4",12,320,"301970","OOS",2019
1,"73561","MQ RAMMER","MTX70HD","","E2798","","5",42,708,"304970","",2019
1,"73571","MQ RAMMER","MTX70HD","","E2788","","5",42,708,"304970","",2019
1,"73581","MQ RAMMER","MTX70HD","","E2797","","5",42,708,"304970","",2019
1,"73591","MQ RAMMER","MTX60HD","","E1899","","5",2,708,"300970","",2019
1,"58730","UTILITY ROTAIR","185CFM T4F","","C41046","","5",112,500,"311970","",2019
1,"58740","UTILITY ROTAIR","185CFM T4F","","C42115","","5",112,500,"311970","",2019
1,"42390","2-3 IN CAROUSEL","","","90NV0469","500","5",2,416,"300970","OOS",1990
1,"73601","MULTIQUIP","MD64SH8","","G1751200","","5",92,704,"309970","",2019
1,"51950","INGERSOLL RAND","247N7.5V","","CBV230124","","5",32,520,"303970","",0
1,"49220","MARKSMAN","MINI EX TRAILER","","1R9BE1420KL846153","2100","5",32,401,"303970","",2019
1,"49230","LINETAMER","SPECIAL CONSTRUCTION","","AZ372765","10001","5",102,417,"310970","",2019
1,"58750","UTILITY ROTAIR","185CFM T4F","","C42114","","5",92,500,"309970","",2019
1,"58760","UTILITY ROTAIR","185CFM T4F","","C42110","","5",112,500,"311970","",2019
1,"21011","INTERNATIONAL","CV515 4X2","","1HTKSSWM9KH888408","25999","5",32,210,"303970","",2019
1,"21021","INTERNATIONAL","CV515 4X2","","1HTKSSWM0KH888409","25999","5",32,210,"303970","",2019
1,"21031","INTERNATIONAL","CV515 4X2","","1HTKSSWM7KH888410","25999","5",52,210,"305970","TAHOE",2019
1,"21041","INTERNATIONAL","CV515 4X2","","1HTKSSWM9KH888411","25999","5",32,210,"303970","",2019
1,"58770","UTILITY ROTAIR","185 CFM T4F","","C41047","","5",22,500,"302970","",2019
1,"58780","UTILITY ROTAIR","185CFM T4F","","C42697","","5",22,500,"302970","",2019
1,"58790","UTILITY ROTAIR","185CFM T4F","","C40142","","5",22,500,"302970","",2019
1,"49240","DITCH WITCH","FX25","VAC SN# DWPFX25XPJ0000529","1DSB122R1J1700341","2080","5",32,432,"303970","",2019
1,"58800","UTILITY ROTAIR","185CFM T4F","","C43028","","5",32,500,"303970","",2019
1,"58810","UTILITY ROTAIR","185CFM T4F","","C43033","","5",32,500,"303970","",2019
1,"58820","UILITY ROTAIR","185CFM T4F","","C43037","","5",52,500,"305970","",2019
1,"90380","CONFERENCE TABLE","22' LONG 60""-72"" WIDE","","","","5",2,0,"300970","",2019
1,"90390","MICROSOFT SQL SERVER","","","","","5",2,985,"300970","",2019
1,"73611","MQ RAMMER","MTX60HD","","E2852","","5",2,708,"300970","",2019
1,"73621","MQ RAMMER","MTX60HD","","E2642","","5",2,708,"300970","",2019
1,"73631","MQ RAMMER","MTX60HD","","E2673","","5",2,708,"300970","",2019
1,"73641","MQ RAMMER","MTX60HD","","E2623","","5",2,708,"300970","",2019
1,"73651","MQ RAMMER","MTX60HD","","E2685","","5",2,708,"300970","",2019
1,"73661","MQ RAMMER","MTX60HD","","E2694","","5",2,708,"300970","",2019
1,"73671","MQ RAMMER","MTX60HD","","E2858","","5",2,708,"300970","",2019
1,"73681","MQ RAMMER","MTX60HD","","E2692","","5",2,708,"300970","",2019
1,"73691","MQ RAMMER","MTX60HD","","E2684","","5",2,708,"300970","",2019
1,"73701","MQ RAMMER","MTX60HD","","E2508","","5",2,708,"300970","",2019
1,"73711","MQ RAMMER","MTX60HD","","E2683","","5",102,708,"310970","",2019
1,"73721","MQ RAMMER","MTX60HD","","E2643","","5",92,708,"309970","",2019
1,"73731","MQ RAMMER","MTX60HD","","E2671","","5",2,708,"300970","",2019
1,"73741","MQ RAMMER","MTX60HD","","E2849","","5",2,708,"300970","",2019
1,"73751","MQ RAMMER","MTX60HD","","E2403","","5",2,708,"300970","",2019
1,"73761","MQ RAMMER","MTX60HD","","E2645","","5",2,708,"300970","",2019
1,"73771","MQ RAMMER","MTX60HD","","E2871","","5",92,708,"309970","",2019
1,"73781","MQ RAMMER","MTX60HD","","E2625","","5",2,708,"300970","",2019
1,"73791","MQ RAMMER","MTX60HD","","E2865","","5",2,708,"300970","",2019
1,"73801","MQ RAMMER","MTX60HD","","E2860","","5",2,708,"300970","",2019
1,"58830","UTILITY ROTAIR","185CFM T4F","","C43034","","5",32,500,"303970","",2019
1,"73811","FUSION UNIT","8"" DIPS HF 120","","C96745","","5",2,733,"300970","",2019
1,"73821","MQ RAMMER","MTX60HD","","E2480","","5",2,708,"300970","",2019
1,"73831","MQ RAMMER","MTX60HD","","E2862","","5",2,708,"300970","",2019
1,"73841","MQ RAMMER","MTX60HD","","E2402","","5",2,708,"300970","",2019
1,"73851","MQ RAMMER","MTX60HD","","E2825","","5",2,708,"300970","",2019
1,"16920","FORD","F150","4X2","1FTEX1CB6KKD91389","4274","5",22,110,"302970","",2019
1,"16930","FORD","F150","4X2","1FTEX1CB2KKD91387","4274","5",22,110,"302970","",2019
1,"16940","FORD","F150","4X2","1FTEX1CB4KKD91388","4274","5",42,110,"304970","",2019
1,"16950","FORD","F150","4X2","1FTEX1CBXKKD58363","4274","5",62,110,"306970","",2019
1,"49250","MARKSMAN","MINI EX","","1R9BE1422KL846154","2100","5",32,401,"303970","",2019
1,"37690","DITCH WITCH","C30X","","CMWC30XAHG0000081","","5",32,340,"303970","",2019
1,"73861","HOLE HAWG 2 IN","55P BASIC PKG","","P55832S10537","","5",2,778,"300970","",2019
1,"73871","HOLE HAWG 2 IN","55P BASIC PKG","","P55836S10695","","5",2,778,"300970","",2019
1,"64830","HYSTER FORKLIFT","","","D177B04286P","","5",92,660,"309970","",2019
1,"21051","FORD","F750 (NA$)","","3FRNF7FA7DV775053","26000","5",32,240,"303970","",2013
1,"90400","HESPERIA SECURITY SYSTEM","","INV # 1091","","","5",32,990,"303970","",2019
1,"64840","MULTIQUIP","MVH 408DZ","","E1914","","5",82,690,"308970","",2019
1,"73881","MQ RAMMER","MTX 60HD","","E4465","","5",92,708,"303970","",2019
1,"73891","MQ RAMMER","MTX 60HD","","E4684","","5",92,708,"303970","",2019
1,"16960","FORD","F150","4X4","1FTEW1E45KKC77708","4738","5",32,120,"303970","",2019
1,"73901","HOLE HAWG","","","P55836S10693","","5",2,778,"300970","",2019
1,"73911","HOLE HAWG","","","P55836S10698","","5",92,778,"309970","",2019
1,"73921","MQ RAMMER","MTX60HD","","E4832","","5",2,708,"300970","",2019
1,"73931","MQ RAMMER","MTX60HD","","E4758","","5",2,708,"300970","",2019
1,"73941","MQ RAMMER","MTX60HD","","E4740","","5",2,708,"300970","",2019
1,"73951","MQ RAMMER","MTX60HD","","E4834","","5",2,708,"300970","",2019
1,"73961","MQ RAMMER","MTX60HD","","E4742","","5",2,708,"300970","",2019
1,"73971","MQ RAMMER","MTX60HD","","E4756","","5",2,708,"300970","",2019
1,"73981","MQ RAMMER","MTX60HD","","E4759","","5",2,708,"300970","",2019
1,"73991","MQ RAMMER","MTX60HD","","E4764","","5",92,708,"309970","",2019
1,"74001","MQ RAMMER","MTX60HD","","E4757","","5",2,708,"300970","",2019
1,"74011","MQ RAMMER","MTX60HD","","E4766","","5",92,708,"309970","",2019
1,"64910","MQ HONDA WELDER","180A","","5819588","","5",42,651,"304970","",2019
1,"21061","INTERNATIONAL","HV607 SBA 6X4","","3HAEKMMRXKL088962","70000","5",22,241,"302970","",2019
1,"21071","INTERNATIONAL","HV607 SBA 6X4","","3HAEKMMR3KL088964","70000","5",22,241,"302970","",2019
1,"21081","INTERNATIONAL","HV607 SBA 6X4","","3HAEKMMR7KL088966","70000","5",22,241,"302970","",2019
1,"21091","INTERNATIONAL","HV607 SBA 6X4","","3HAEKMMR0KL088968","70000","5",12,241,"301970","",2019
1,"21101","INTERNATIONAL","HV607 SBA 6X4","","3HAEKMMR9KL088970","70000","5",52,241,"305970","",2019
1,"21111","INTERNATIONAL","HV607 SBA 6X4","","3HAEKMMR9KL089665","70000","5",42,241,"304970","",2019
1,"21121","INTERNATIONAL","HV607 SBA 6X4","","3HAEKMMR3KL089662","70000","5",22,241,"302970","",2019
1,"74021","MQ RAMMER","MTX60HD","","E4716","","5",2,708,"300970","",2019
1,"74031","MQ RAMMER","MTX60HD","","E4717","","5",2,708,"300970","",2019
1,"74041","MQ RAMMER","MTX60HD","","E4719","","5",2,708,"300970","",2019
1,"74051","MQ RAMMER","MTX60HD","","E4906","","5",2,708,"300970","",2019
1,"74061","MQ RAMMER","MTX60HD","","E4718","","5",2,708,"300970","",2019
1,"74071","HOLE HAWG","2 IN","","P55843S10798","","5",2,778,"300970","",2019
1,"74081","HOLE HAWG","2 IN","","P55836S10699","","5",2,778,"300970","",2019
1,"64920","JOHN DEERE","CP24D","","1T0CP24DVK0000202","","5",42,635,"304970","",2019
1,"49260","LINE TAMER","","","AZ374102","10001","5",2,417,"302970","",2019
1,"74091","MQ HONDA","9CF","STEEL DRUM MIXER 8.0 HP","D1952310","","5",92,704,"309970","",2019
1,"74101","MQ RAMMER","MTX70HD","","E3801","","5",62,708,"306970","",2019
1,"74111","MQ RAMMER","MTX70HD","","E3796","","5",62,708,"306970","",2019
1,"74121","MQ RAMMER","MTX70HD","","E3802","","5",62,708,"306970","",2019
1,"74131","MQ RAMMER","MTX60HD","","E5058","","5",2,708,"300970","",2019
1,"74141","MQ RAMMER","MTX60HD","","E5059","","5",2,708,"300970","",2019
1,"74151","MQ RAMMER","MTX60HD","","E5056","","5",2,708,"300970","",2019
1,"74161","MQ RAMMER","MTX70HD","","E3805","","5",62,708,"306970","",2019
1,"74171","HONDA 20"" SAW FLAT PUSH","GX390","","LG0313295","","5",92,721,"309970","",2019
1,"74181","MQ RAMMER","MTX60HD","","E3279","","5",2,708,"300970","",2019
1,"74191","MQ RAMMER","MTX60HD","","E3280","","5",32,708,"303970","",2019
1,"74201","MQ RAMMER","MTX60HD","","E5165","","5",32,708,"303970","",2019
1,"74211","MQ RAMMER","MTX60HD","","E5167","","5",82,708,"308970","",2019
1,"74221","MQ RAMMER","MTX60HD","","E5200","","5",2,708,"300970","",2019
1,"74231","MQ RAMMER","MTX60HD","","E5202","","5",2,708,"300970","",2019
1,"58840","AIRMAN","185","","B4-6B42327","","5",52,500,"305970","",2006
1,"90410","CONTENT MANAGEMENT SYSTEM","","","","","5",2,985,"300970","",2019
1,"64980","BTI","CX8 BREAKER","SKIDSTEER MOUNTED","J1090801BE R-1 -695","","5",42,659,"304970","",2019
1,"90420","P N P OFFICE FURNTURE","DESKS CABINETS","NEW BUILDING","BULK NO SERIAL NMBRS","","5",2,975,"300970","",2019
1,"21131","INTERNATIONAL","CV515 4X2","","1HTKSSWM1KH888421","26000","5",42,220,"304970","",2019
1,"21141","INTERNATIONAL","CV515 4X2","","1HTKSSWM3KH888422","26000","5",42,220,"304970","",2019
1,"74241","HOLE HAWG","2 IN","","P55847S10843","","5",2,778,"300970","",2019
1,"74251","HOLE HAWG","2 IN","","P55847S10847","","5",2,778,"300970","",2019
1,"74261","HOLE HAWG","2 IN","","P55847S10844","","5",2,778,"300970","",2019
1,"74271","MQ RAMMER","MTX60HD","","E3278","","5",82,708,"308970","",2019
1,"74281","MQ RAMMER","MTX60HD","","E5347","","5",42,708,"304970","",2019
1,"64990","HAMM","HD 12 VV","","WGH0H230KHAA01734","","5",52,631,"305970","TAHOE",2018
1,"74291","MQ RAMMER","MTX60HD","","E5344","","5",32,708,"303970","",2019
1,"74301","MQ RAMMER","MTX60HD","","E5346","","5",2,708,"300970","",2019
1,"74311","MQ RAMMER","MTX60HD","","E5460","","5",92,708,"309970","",2019
1,"74321","MQ RAMMER","MTX60HD","","E5462","","5",92,708,"309970","",2019
1,"74331","MQ RAMMER","MTX60HD","","E5432","","5",52,708,"305970","",2019
1,"65000","HYDRO TEK","SC35005VG MOBILE WASH SKI","","20194028","","5",42,690,"304970","",2020
1,"90430","CARSON CITY YARD IMPRVMNT","","","","","5",82,980,"308970","",2020
1,"90440","XEROX","5890","CARSON PRINTER","C9070XLS","","5",92,990,"309970","",2020
1,"90450","XEROX","C9070 MFP","PACIFIC PRINTER","C9070XLS","","5",82,990,"308970","",2020
1,"16970","FORD","F150","","1FTFX1C41LKD12024","4606","5",112,110,"311970","",2020
1,"16980","FORD","F150","","1FTFX1C44LKD12020","4606","5",12,110,"301970","",2020
1,"16990","FORD","F150","","1FTFX1C46LKD12018","4606","5",32,110,"303970","",2020
1,"17000","FORD","F150","","1FTFX1C48LKD12022","4606","5",42,110,"304970","",2020
1,"17010","FORD","F150","","1FTFX1C44LKD12017","4606","5",22,110,"302970","",2020
1,"17020","FORD","F150","","1FTFX1C43LKD12025","4606","5",42,110,"304970","",2020
1,"17030","FORD","F150","","1FTFX1C48LKD12019","4606","5",82,110,"308970","",2020
1,"17040","FORD","F150","","1FTFX1C4XLKD12023","4606","5",12,110,"301970","",2020
1,"17050","FORD","F150","","1FTFX1C42LKD12016","4606","5",52,110,"305970","TAHOE",2020
1,"17060","FORD","F150","","1FTFX1C46LKD12021","4606","5",32,110,"303970","",2020
1,"17070","TOYOTA","TACOMA","","5TFRX5GN8LX172192","3915","5",122,105,"312970","",2020
1,"17080","TOYOTA","TACOMA","","5TFRX5GN3LX169877","3915","5",122,105,"312970","",2020
1,"17090","TOYOTA","TACOMA","","5TFRX5GN2LX169269","3915","5",122,105,"312970","",2020
1,"17100","TOYOTA","TACOMA","","5TFRX5GN0LX171232","3915","5",122,105,"312970","",2020
1,"17110","TOYOTA","TACOMA","","5TFRX5GN0LX167133","3915","5",122,105,"312970","",2020
1,"17120","TOYOTA","TACOMA","","5TFRX5GN9LX169172","3915","5",122,105,"312970","",2020
1,"17130","TOYOTA","TACOMA","","5TFRX5GN0LX168072","3915","2",32,105,"303970","",2020
1,"74341","GRUNDOMAT","","","P55847S10841","","2",32,778,"303970","",2019
1,"65010","HAMM","HD12","","WGH0H230THAA01732","","5",32,631,"303970","",2018
1,"17140","TOYOTA","TACOMA","4X2","5TFRX5GN0LX171831","3915","5",122,105,"312970","",2020
1,"17150","TOYOTA","TACOMA","4X2","5TFRX5GN1LX167576","3915","5",122,105,"312970","",2020
1,"17170","TOYOTA","TACOMA","4X2","3TYRX5GN9LT000036","3915","5",122,105,"312970","",2020
1,"17180","TOYOTA","TACOMA","4X2","5TFRX5GN5LX172182","3915","5",122,105,"312970","",2020
1,"17190","TOYOTA","TACOMA","4X2","5TFRX5GN0LX167830","3915","5",122,105,"312970","",2020
1,"17160","TOYOTA","TACOMA","4X2","5TFRX5GN8LX170605","3915","7",32,105,"303970","",2020
1,"74441","MQ HONDA","CONCRETE MIXER","","A2052034","","5",32,704,"303970","",2020
1,"74361","HOLE HAWG","2 IN","","P55906S10939","","5",92,778,"309970","",2020
1,"74371","MQ RAMMER","","","E5201","","5",32,708,"303970","",2020
1,"74381","MQ RAMMER","","","E5330","","5",32,708,"303970","",2020
1,"74391","MQ RAMMER","","","E3288","","5",82,708,"308970","",2020
1,"74401","MQ RAMMER","","","E3305","","5",82,708,"308970","",2020
1,"65020","BTI","TC152VH","VIBRATORY PLATE","AT8628-1","","5",42,690,"304970","",2020
